Código_estación;nombre_estación;ene-15;feb-15;mar-15;abr-15;may-15;jun-15;jul-15;ago-15;sept-15;oct-15;nov-15;dic-15;ene-16;feb-16;mar-16;abr-16;may-16;jun-16;jul-16;ago-16;sept-16;oct-16;nov-16;dic-16;ene-17;feb-17;mar-17;abr-17;may-17;jun-17;jul-17;ago-17;sept-17;oct-17;nov-17;dic-17;ene-18;feb-18;mar-18;abr-18;may-18;jun-18;jul-18;ago-18;sept-18;oct-18;nov-18;dic-18;ene-19;feb-19;mar-19;abr-19;may-19;jun-19;jul-19;ago-19;sept-19;oct-19;nov-19;dic-19;ene-20;feb-20;mar-20;abr-20;may-20;jun-20;jul-20;ago-20;sept-20;oct-20;nov-20;dic-20;ene-21;feb-21;mar-21;abr-21;may-21;jun-21;jul-21;ago-21;sept-21;oct-21;nov-21;dic-21;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sept-22;oct-22;nov-22;dic-22;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sept-23;oct-23;nov-23;dic-23;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sept-24;oct-24
501;Canillejas;165.689;163.709;174.749;165.783;174.558;168.797;155.558;116.305;169.442;182.321;172.455;173.490;158.920;165.946;166.808;175.010;177.995;173.729;148.830;126.614;168.572;180.406;175.677;181.028;176.953;190.573;217.439;186.751;195.302;190.759;8.183;0;167.656;190.313;186.677;180.781;180.988;175.402;185.636;193.158;193.283;189.523;175.709;136.857;180.138;204.905;194.167;195.258;193.288;187.927;206.368;189.266;201.602;204.279;187.580;142.270;188.426;219.422;207.250;201.794;202.516;208.968;95.739;18.639;37.180;82.039;102.221;83.735;103.429;107.559;105.596;109.899;109.223;104.057;122.652;117.124;125.714;133.382;128.436;105.455;145.660;169.188;165.086;158.208;139.843;160.199;191.535;181.376;200.033;184.478;163.839;146.239;198.205;208.510;200.752;203.669;199.797;196.227;221.425;204.828;220.314;216.041;193.498;164.301;215.405;234.319;229.815;230.193;221.769;222.053;220.075;238.808;245.584;229.903;215.157;181.073;236.260;265.289
502;Torre Arias;117.960;118.109;130.579;121.739;125.391;121.421;106.753;71.945;116.763;130.527;125.496;123.882;117.227;122.348;121.910;128.441;127.700;123.595;99.859;75.676;117.756;128.923;129.208;125.781;126.739;125.607;141.884;119.498;136.694;132.117;4.439;0;112.511;131.761;130.202;119.617;142.332;125.907;130.444;136.912;138.199;130.271;111.839;81.487;119.830;143.048;136.431;130.297;136.920;138.257;150.598;135.785;144.765;140.744;124.905;87.573;129.961;154.757;149.310;137.481;145.854;147.300;67.888;12.500;25.590;56.034;68.157;54.481;69.823;74.655;75.834;74.319;79.449;74.924;86.523;82.607;87.311;90.290;78.895;60.862;94.760;107.959;111.972;101.008;94.941;107.275;127.427;112.032;125.133;122.904;102.377;82.480;128.734;140.757;139.869;133.319;142.047;144.406;161.539;138.475;154.242;144.235;117.258;87.852;138.414;159.758;157.322;143.881;151.467;156.973;145.931;163.408;160.163;148.352;130.019;96.853;151.374;179.293
503;Suanzes;150.737;158.380;170.581;171.520;170.833;169.408;152.319;104.560;167.580;183.229;176.430;164.531;149.832;170.361;176.418;185.955;177.488;175.419;138.802;113.978;168.079;173.707;175.519;162.153;169.544;178.413;217.367;174.920;193.052;191.503;4.206;0;159.075;191.447;187.827;162.553;186.870;187.451;196.525;208.448;203.497;194.610;174.984;123.355;180.335;217.005;206.359;178.438;199.688;210.851;240.316;196.050;201.313;197.210;185.232;125.075;187.118;227.198;207.632;178.173;200.383;222.798;97.766;11.371;21.639;50.062;65.330;49.072;68.035;71.358;72.174;67.982;74.178;79.512;96.817;87.218;95.457;105.051;94.708;74.316;114.068;131.645;137.159;116.806;103.323;145.284;163.891;138.840;156.291;155.945;127.412;103.316;161.512;178.020;182.654;161.969;176.435;192.068;224.192;178.482;195.202;192.692;157.942;121.281;174.396;195.221;190.181;169.402;185.320;208.179;184.306;210.015;196.943;184.385;172.497;123.074;182.334;219.006
504;Ciudad Lineal;248.055;246.007;262.307;250.454;259.549;255.181;230.043;162.624;251.403;281.172;265.148;255.773;244.250;262.060;257.133;270.379;265.333;258.054;212.670;170.573;248.574;271.025;277.910;269.948;271.006;271.263;300.797;260.273;288.908;285.170;10.183;0;232.307;282.375;283.085;263.307;279.411;275.292;284.087;297.702;301.197;290.293;262.614;199.752;272.977;321.413;309.337;290.104;303.707;298.285;318.765;291.169;297.505;288.358;265.552;190.097;279.003;334.255;324.448;292.904;318.471;320.111;139.761;23.316;45.980;102.172;125.893;98.889;128.615;140.996;139.540;142.022;145.970;140.382;161.272;153.189;169.817;179.570;156.884;122.573;185.277;215.527;220.663;196.650;182.085;202.932;240.593;210.344;229.487;221.871;187.247;151.919;233.242;261.724;263.503;262.583;269.462;265.693;292.173;255.083;282.032;270.647;229.474;181.023;254.521;292.438;284.485;263.235;275.981;285.104;269.686;294.927;287.619;269.913;242.698;195.729;276.183;325.283
505;Pueblo Nuevo;275.623;266.129;286.703;274.018;282.253;275.168;252.392;184.046;261.785;298.749;288.270;295.720;277.859;282.061;282.281;296.845;293.924;286.434;251.042;200.411;275.610;303.192;305.254;310.730;305.440;294.734;323.108;285.347;314.786;312.322;318.491;232.730;296.196;324.707;321.251;313.236;321.347;308.501;320.750;327.054;334.854;325.134;294.936;227.239;299.073;347.571;338.176;336.728;340.978;331.143;359.718;325.082;344.576;335.365;312.940;238.280;316.931;364.405;351.129;344.277;348.674;347.743;162.725;34.304;72.248;156.792;193.721;156.235;184.587;200.269;198.133;211.180;205.658;198.009;226.642;217.124;220.013;225.861;213.389;171.550;235.936;263.804;269.012;256.388;236.788;252.441;289.502;263.511;286.522;280.851;250.422;208.085;292.332;317.212;316.872;310.715;316.302;313.829;352.283;315.216;339.474;338.030;305.286;250.377;322.472;360.370;358.245;356.545;357.937;361.258;360.411;383.489;380.106;364.069;336.404;271.420;352.736;397.374
506;Quintana;183.787;176.604;190.039;181.596;187.172;182.595;165.203;116.757;177.195;202.132;194.000;193.829;189.989;195.118;193.585;203.384;200.392;191.659;161.622;126.699;184.884;207.271;207.940;207.436;208.255;204.943;224.802;196.225;219.358;213.109;9.012;0;175.096;214.212;214.744;207.452;215.948;212.338;218.261;222.301;228.733;217.332;189.571;150.033;208.618;240.070;229.628;223.495;230.978;230.676;247.538;224.445;240.128;224.445;200.774;149.701;215.860;251.580;241.932;231.810;236.235;231.690;104.723;21.374;44.641;99.951;119.308;95.045;119.262;129.937;129.984;134.785;129.929;127.786;149.795;142.744;151.332;158.016;140.511;110.254;162.011;183.197;185.255;172.556;163.225;175.321;203.509;182.339;195.188;188.540;166.794;132.138;198.089;220.735;222.506;233.686;226.454;221.028;244.134;216.211;236.365;229.251;197.702;154.160;214.610;241.297;238.057;230.887;233.822;238.341;232.619;251.552;247.684;232.516;211.638;166.436;227.206;261.403
507;El Carmen;243.199;239.350;255.331;242.516;250.384;246.138;226.643;156.614;235.327;271.210;260.549;257.740;248.748;259.211;258.630;271.494;265.585;258.886;218.743;169.514;250.057;268.461;277.975;279.105;270.745;267.515;298.276;260.652;288.794;290.190;11.551;0;231.818;278.159;279.910;265.898;281.355;276.273;288.584;296.359;302.066;288.582;262.144;200.502;271.751;320.183;308.746;291.647;306.661;308.907;332.010;305.507;318.181;298.676;271.922;201.155;283.104;332.706;322.606;301.650;310.825;310.248;142.610;23.923;48.308;114.274;150.371;116.789;145.407;158.199;156.276;163.851;169.020;162.006;184.967;179.678;190.118;198.181;179.457;139.735;204.357;228.470;232.869;215.867;199.174;216.746;254.239;229.554;251.099;243.498;210.837;167.222;249.256;271.243;272.099;274.552;275.980;271.172;302.172;269.893;293.009;290.487;248.180;189.854;263.675;295.395;289.658;275.247;284.019;292.195;291.971;309.508;306.149;294.065;271.750;208.068;286.468;330.562
510;Núñez de Balboa;280.668;290.641;303.442;293.418;294.926;290.426;252.943;136.884;278.282;314.279;303.833;283.904;278.144;306.238;294.166;316.354;306.898;298.473;227.364;145.141;280.425;307.600;310.888;288.107;309.829;310.240;343.419;277.502;324.432;325.888;116.515;68.218;272.334;320.031;320.462;278.836;317.728;305.283;311.247;328.138;327.117;318.481;266.805;145.467;284.283;347.232;329.048;294.390;332.799;329.827;342.368;304.752;317.961;311.887;276.523;159.151;305.329;367.615;346.464;306.041;377.094;388.025;160.616;22.492;55.560;126.063;147.989;93.744;160.230;169.909;174.539;167.074;170.290;174.694;198.328;190.634;197.709;211.164;179.971;109.055;219.891;248.046;262.581;222.798;214.985;245.790;296.174;243.682;267.761;264.236;210.106;153.796;290.509;311.524;318.217;285.627;312.593;316.424;347.729;291.324;332.058;334.164;263.572;130.437;237.776;273.750;318.431;284.691;321.182;340.454;312.805;337.562;326.897;316.955;272.747;166.344;320.644;367.141
511;Rubén Darío;180.892;187.276;193.839;187.646;186.138;190.640;168.198;95.997;179.830;201.565;194.435;178.630;177.751;196.384;185.454;200.710;194.490;190.597;156.390;103.174;187.915;206.726;207.464;177.712;195.763;198.264;218.358;178.490;210.454;211.941;4.903;0;159.466;200.056;201.098;173.995;201.518;199.695;201.685;212.879;212.600;205.843;175.635;106.665;181.688;226.426;210.954;183.814;213.433;205.416;213.080;193.568;195.835;192.872;172.152;101.202;185.758;224.555;210.156;181.634;209.013;207.348;87.440;10.871;23.622;59.357;72.036;46.034;79.835;86.833;87.653;84.482;81.071;89.026;101.949;98.930;103.465;113.603;97.126;67.921;126.521;141.435;149.119;126.805;119.391;136.130;169.745;143.797;156.836;156.245;122.837;85.079;152.903;165.726;168.580;159.725;168.736;167.015;183.790;157.932;178.798;176.742;144.461;92.335;162.184;188.351;183.490;158.656;180.554;185.563;171.924;207.796;192.182;181.049;156.374;97.296;171.470;202.635
513;Chueca;130.179;130.248;137.152;134.462;138.493;130.394;121.817;78.615;123.227;145.873;136.695;138.887;135.376;141.156;138.459;147.932;144.991;143.580;125.840;96.223;139.850;159.109;156.631;160.620;157.869;152.339;165.575;151.112;164.649;181.243;16.163;0;137.098;159.481;157.795;157.243;159.392;160.323;174.438;175.235;173.494;168.783;161.719;128.955;188.780;222.759;214.581;214.701;220.226;236.215;261.714;237.331;238.914;219.763;210.267;138.659;197.263;227.725;222.139;223.053;222.268;219.336;89.612;10.927;26.179;67.164;87.929;66.310;90.676;99.464;97.111;109.680;100.854;106.178;124.618;120.296;126.749;138.240;115.789;84.642;126.988;150.299;149.256;140.365;125.515;136.987;159.338;147.569;148.936;144.283;131.240;94.506;145.505;163.892;161.727;163.935;162.137;162.793;178.790;164.773;172.041;170.491;147.349;108.430;163.265;185.966;181.657;184.430;173.677;177.140;182.339;184.992;182.771;176.675;144.886;113.158;164.709;194.464
517;La Latina;229.529;217.459;245.931;237.525;256.421;224.066;193.071;154.706;218.402;263.896;263.882;273.816;243.806;250.005;250.610;262.897;264.630;237.612;238.204;207.440;291.932;347.983;304.418;301.361;271.035;271.356;295.315;291.757;296.637;275.303;18.696;0;240.494;289.251;279.629;292.089;262.499;261.579;286.568;288.581;294.605;261.355;232.199;203.309;256.739;309.345;299.495;310.402;288.420;292.823;319.441;287.474;303.864;278.537;236.033;208.302;269.508;323.298;319.961;316.702;295.096;298.456;118.255;13.703;31.502;82.943;105.484;83.313;117.356;140.455;134.165;147.986;141.038;150.795;171.371;167.108;181.339;181.830;156.941;125.267;199.463;250.001;247.564;219.170;197.695;218.499;244.955;240.941;255.745;224.345;192.280;164.844;233.657;279.395;272.402;269.443;266.390;271.161;295.180;283.966;294.249;286.355;284.459;242.952;320.116;332.099;316.018;315.397;291.398;303.334;314.940;310.855;319.338;288.425;244.951;223.329;281.432;320.256
518;Puerta de Toledo;144.876;144.208;156.301;150.767;158.779;145.408;126.020;90.984;141.322;176.307;171.245;158.922;151.465;156.977;153.589;167.354;160.053;144.980;117.442;94.377;147.997;169.730;169.402;160.602;161.075;164.794;178.390;157.426;175.607;165.159;7.013;0;129.922;168.130;167.944;152.082;161.060;164.177;165.016;174.695;174.779;158.993;134.578;99.728;152.704;185.655;178.822;163.401;168.372;167.109;175.200;156.489;160.400;157.636;136.132;101.487;160.149;191.844;180.814;161.557;166.758;169.849;69.032;10.858;23.400;52.728;63.773;46.105;72.006;79.498;79.402;77.958;79.875;82.226;93.394;90.532;96.323;98.961;86.102;64.332;117.285;141.065;143.463;118.772;113.649;133.222;155.657;139.885;152.218;140.536;113.441;88.692;151.216;170.014;166.547;145.969;151.667;161.810;173.879;154.039;165.430;158.721;128.515;96.428;156.177;181.122;179.515;157.779;163.854;177.963;167.551;183.678;173.826;158.374;134.347;102.103;162.962;196.827
519;Acacias;99.444;97.750;104.235;96.781;102.175;97.956;84.036;54.413;90.989;106.011;102.463;100.034;97.393;100.009;95.597;104.448;101.783;99.611;82.669;58.755;98.414;109.289;122.796;123.069;123.751;122.961;131.968;113.818;128.970;126.530;5.423;0;102.030;125.594;124.493;114.732;120.117;119.784;122.187;124.947;126.603;121.083;102.921;71.304;113.815;134.594;130.725;123.814;129.301;128.623;135.772;120.814;130.227;126.887;110.567;72.587;121.414;145.309;140.345;128.325;133.925;133.590;55.463;8.286;17.384;45.097;55.220;39.278;59.364;56.931;56.689;57.402;56.795;57.315;66.362;63.860;69.410;71.439;62.847;44.752;77.582;92.880;93.026;80.174;71.931;79.152;88.652;79.400;87.960;82.217;65.703;47.254;82.646;95.276;99.543;95.250;97.792;98.841;107.639;93.903;105.246;101.978;83.932;58.691;99.176;112.836;112.454;104.919;107.065;110.672;106.706;115.772;113.125;107.905;88.021;60.875;104.840;127.224
520;Pirámides;153.542;135.983;148.256;146.827;167.510;149.394;135.283;95.081;153.518;170.783;167.532;154.163;153.316;154.051;148.862;176.487;172.961;144.535;116.807;92.490;146.531;154.969;158.103;156.015;152.548;159.628;170.567;164.806;200.000;160.636;6.110;0;117.830;142.089;142.027;134.244;140.245;136.614;138.733;147.417;162.376;142.882;125.306;89.000;131.139;149.354;146.455;140.022;143.036;139.615;149.963;136.010;153.825;138.000;122.838;81.975;125.571;148.338;142.936;138.384;143.322;143.488;59.529;10.335;21.420;52.065;62.714;46.371;63.503;68.987;67.995;70.310;75.265;73.599;84.161;82.057;90.278;95.576;83.893;60.663;99.670;111.623;112.277;100.444;93.059;102.122;114.621;109.196;128.537;117.887;100.475;76.061;118.000;128.855;131.648;126.299;129.963;132.284;144.014;129.300;154.130;140.060;116.589;86.976;128.766;141.619;142.337;133.121;133.519;135.347;132.130;146.870;157.895;136.123;118.765;86.782;130.995;146.689
521;Marqués de Vadillo;267.170;253.381;277.911;268.706;340.801;268.303;240.928;174.761;255.131;290.282;283.792;282.761;269.280;271.473;275.514;293.276;364.442;263.732;233.650;186.140;255.957;300.913;298.925;301.692;294.217;285.751;324.714;278.444;393.087;310.749;14.100;0;248.761;300.444;277.566;261.756;274.197;267.414;283.426;302.891;393.172;299.697;269.979;200.246;277.866;321.868;311.934;307.169;308.900;300.060;324.574;294.786;377.438;306.226;277.389;205.951;287.002;332.724;321.172;311.227;315.908;315.635;140.998;27.775;62.808;138.909;166.842;130.108;165.593;177.862;179.119;178.108;176.089;176.414;202.853;196.843;215.159;217.664;201.959;154.589;222.871;256.497;256.741;234.076;221.918;239.366;268.173;253.681;339.450;269.936;236.549;188.770;272.835;297.370;294.189;282.175;290.244;289.796;320.730;291.516;376.315;308.943;272.816;210.510;278.800;317.774;312.674;299.451;304.272;311.415;306.204;337.842;405.621;314.516;283.789;224.054;307.355;352.563
522;Urgel;192.410;182.988;199.527;188.792;219.207;193.570;188.463;139.072;191.563;207.970;207.820;206.536;198.998;204.319;203.203;207.849;220.630;201.791;178.204;147.009;197.829;217.343;216.460;218.459;216.831;212.855;234.214;208.665;253.573;228.074;10.505;0;187.906;228.870;228.695;220.554;228.790;223.603;235.036;239.404;269.771;234.524;214.154;165.461;219.514;254.532;249.983;242.896;247.667;235.259;254.206;233.295;270.461;237.981;219.477;170.275;227.934;262.056;255.877;247.759;251.226;248.694;119.044;26.599;53.872;114.032;140.802;114.211;137.610;151.833;150.312;156.480;145.332;148.913;171.396;165.229;176.615;180.804;172.421;134.103;181.346;206.009;207.942;195.913;182.281;193.105;217.460;204.076;265.002;215.181;190.160;161.016;222.563;240.557;238.760;233.656;239.758;234.096;260.831;235.879;313.631;252.288;223.483;178.663;229.413;262.542;261.611;255.316;257.053;261.351;259.567;275.466;343.098;263.807;240.224;196.568;258.386;298.863
523;Oporto;429.927;423.260;453.182;439.022;452.276;435.006;505.335;386.610;476.021;492.467;477.150;464.598;445.813;464.566;461.258;485.377;479.831;467.754;400.336;322.469;458.445;502.031;505.452;492.256;491.380;485.744;537.906;471.807;527.164;507.763;544.469;434.076;503.275;549.649;535.924;505.844;524.691;511.459;534.553;550.714;556.861;537.303;481.937;379.497;520.623;595.458;571.541;548.299;564.299;557.268;604.458;549.424;588.461;567.137;521.854;409.126;562.672;648.923;624.590;586.253;600.372;611.002;291.395;75.079;154.238;300.967;358.690;291.514;345.824;378.026;374.106;383.288;347.626;366.892;424.771;412.345;441.697;448.914;411.365;327.357;460.834;511.698;519.575;478.988;451.705;507.177;661.876;515.396;561.820;537.161;473.843;395.254;564.013;610.431;609.026;583.859;600.835;598.321;667.857;600.196;656.263;638.562;565.798;463.826;624.048;679.718;675.530;643.211;653.273;668.423;659.882;707.349;700.932;659.468;598.354;494.056;660.799;756.668
524;Vista Alegre;152.371;144.432;155.307;154.978;162.047;156.615;161.146;127.377;162.810;177.388;173.602;175.350;192.906;196.127;174.592;176.773;169.884;169.349;147.327;120.429;165.984;177.106;177.291;181.761;203.262;199.689;197.733;181.824;188.333;180.367;8.619;0;153.342;183.656;182.595;176.486;179.639;177.581;191.108;195.985;194.413;203.063;178.011;142.153;191.494;212.308;211.765;206.206;200.378;201.220;212.730;196.760;213.991;201.317;186.445;148.118;192.158;228.158;219.926;219.236;211.640;205.769;100.169;23.502;47.945;99.383;121.849;99.306;112.778;126.252;123.696;130.771;120.610;122.665;139.628;137.840;150.076;151.417;145.137;115.413;155.039;165.551;171.662;168.684;150.544;142.233;101.350;170.327;181.222;176.331;162.839;140.516;188.053;204.875;207.835;207.028;203.960;208.673;226.290;204.843;223.408;225.554;200.337;164.623;213.145;236.143;234.990;236.098;226.084;227.082;236.801;246.000;249.365;237.293;212.956;177.922;226.571;263.478
525;Carabanchel;158.715;158.603;168.780;159.780;165.516;161.613;161.891;114.127;159.760;175.937;171.027;167.346;160.822;167.015;164.395;174.250;171.842;167.168;142.861;114.395;159.179;175.175;174.784;172.902;171.062;171.165;190.292;166.178;184.606;176.545;7.301;0;145.802;179.387;179.352;171.440;178.166;173.044;180.741;186.779;190.605;185.816;163.727;124.702;170.295;201.422;195.325;185.294;191.611;188.521;203.311;184.454;198.763;194.071;177.315;133.259;183.321;213.214;205.822;196.805;201.262;200.633;98.662;28.752;53.739;100.093;118.962;94.541;110.285;125.491;122.725;127.591;126.656;124.498;141.555;137.087;145.579;148.756;134.479;106.907;147.703;164.450;170.955;159.777;147.950;146.195;105.127;162.116;176.843;174.302;152.231;127.140;178.441;195.798;195.542;190.515;195.409;195.040;217.086;193.319;210.828;207.836;184.272;148.217;192.495;218.984;217.917;210.808;214.701;218.115;214.679;229.633;228.906;219.846;200.057;162.639;215.853;249.622
526;Eugenia de Montijo;111.299;107.154;112.898;106.883;116.048;106.891;92.506;63.576;102.463;118.792;116.536;114.402;108.033;109.631;108.528;115.004;112.998;107.061;87.687;68.160;103.768;114.619;114.298;115.413;114.059;114.797;124.470;106.390;119.644;113.715;4.647;0;91.723;115.647;116.494;110.522;113.565;111.276;114.151;119.715;122.802;117.847;97.276;71.805;109.139;128.998;125.608;123.927;124.959;122.587;132.847;117.155;126.862;120.210;103.370;75.836;116.758;137.530;132.586;127.752;129.524;130.637;59.582;13.182;25.863;54.401;63.378;49.470;62.782;71.311;71.141;70.814;66.272;68.367;80.009;78.357;82.911;84.586;73.184;57.240;86.662;99.362;102.846;92.803;86.364;86.723;61.278;95.026;106.365;102.341;85.782;67.240;106.191;118.770;118.634;112.089;115.511;116.285;131.712;115.718;125.763;120.937;99.259;75.402;112.693;128.204;126.407;120.212;122.900;128.376;121.937;135.688;133.877;125.882;105.400;80.282;121.882;141.495
527;Aluche;385.255;372.137;407.009;384.369;402.935;386.402;364.574;267.420;382.698;431.712;416.258;415.517;389.615;399.408;400.883;415.672;414.335;402.292;346.078;281.773;398.399;434.545;430.529;427.287;415.818;406.876;452.864;397.824;448.993;431.380;18.313;0;357.300;429.176;427.092;412.594;417.061;403.510;418.217;433.306;446.827;437.005;388.653;302.894;427.718;486.822;471.328;467.308;461.952;454.458;494.690;445.484;476.477;463.667;423.840;332.183;454.412;518.976;500.350;480.313;478.217;485.723;234.326;58.052;111.956;230.200;279.325;229.149;275.275;293.049;294.370;294.610;273.858;286.302;326.526;316.623;335.371;346.659;319.853;250.637;353.236;391.058;395.575;367.367;340.482;360.016;364.787;374.891;417.535;404.745;352.472;296.079;420.106;448.488;449.416;438.745;446.380;448.661;503.454;451.776;495.735;486.797;432.468;347.932;469.440;512.665;511.134;494.773;494.191;504.141;494.430;534.341;520.337;497.908;458.225;374.357;497.763;568.768
